trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag
TRP-000680,LD-000680,DRV-007,TRK-006,280.4,51.17,5.48,2024-12-04 05:06:00,2024-12-04 10:43:42.962261,True
TRP-000681,LD-000681,DRV-002,TRK-002,262.2,36.67,7.15,2024-12-04 04:12:00,2024-12-04 09:04:03.061760,True
TRP-000682,LD-000682,DRV-002,TRK-007,273.2,37.79,7.23,2024-12-04 05:34:00,2024-12-04 10:29:09.104014,True
TRP-000683,LD-000683,DRV-005,TRK-004,270.0,40.42,6.68,2024-12-04 08:42:00,2024-12-04 14:02:50.253026,False
TRP-000684,LD-000684,DRV-001,TRK-009,167.2,22.47,7.44,2024-12-05 05:57:00,2024-12-05 09:12:53.604462,True
TRP-000685,LD-000685,DRV-004,TRK-005,167.3,24.32,6.88,2024-12-05 04:34:00,2024-12-05 07:40:05.057916,True
TRP-000686,LD-000686,DRV-004,TRK-008,271.8,40.87,6.65,2024-12-05 04:05:00,2024-12-05 08:56:18.836636,True
TRP-000687,LD-000687,DRV-003,TRK-003,174.0,24.51,7.1,2024-12-06 06:26:00,2024-12-06 09:41:44.450680,True
TRP-000688,LD-000688,DRV-004,TRK-005,171.0,23.23,7.36,2024-12-06 09:24:00,2024-12-06 12:56:15.635676,True
TRP-000689,LD-000689,DRV-004,TRK-007,173.4,24.67,7.03,2024-12-06 08:02:00,2024-12-06 11:09:23.196697,True
TRP-000690,LD-000690,DRV-003,TRK-008,168.6,23.58,7.15,2024-12-06 06:15:00,2024-12-06 09:36:27.691973,True
TRP-000691,LD-000691,DRV-001,TRK-005,76.5,10.81,7.08,2024-12-06 09:51:00,2024-12-06 11:14:55.666084,True
TRP-000692,LD-000692,DRV-013,TRK-006,277.1,54.12,5.12,2024-12-06 05:10:00,2024-12-06 10:38:41.609612,True
TRP-000693,LD-000693,DRV-004,TRK-009,173.4,26.43,6.56,2024-12-07 06:34:00,2024-12-07 09:58:40.840486,True
TRP-000694,LD-000694,DRV-014,TRK-006,281.3,55.92,5.03,2024-12-07 05:28:00,2024-12-07 10:45:21.365578,True
TRP-000695,LD-000695,DRV-011,TRK-006,279.3,51.34,5.44,2024-12-07 07:47:00,2024-12-07 13:21:32.691042,False
TRP-000696,LD-000696,DRV-002,TRK-003,261.5,35.29,7.41,2024-12-07 08:45:00,2024-12-07 13:47:51.674838,True
TRP-000697,LD-000697,DRV-001,TRK-007,174.4,26.46,6.59,2024-12-09 08:28:00,2024-12-09 11:47:25.245825,True
TRP-000698,LD-000698,DRV-002,TRK-010,171.6,25.46,6.74,2024-12-09 09:43:00,2024-12-09 13:07:08.081089,True
TRP-000699,LD-000699,DRV-001,TRK-002,171.1,24.51,6.98,2024-12-09 09:10:00,2024-12-09 12:20:36.220678,True
TRP-000700,LD-000700,DRV-004,TRK-004,265.9,38.42,6.92,2024-12-09 06:11:00,2024-12-09 11:38:08.885051,True
TRP-000701,LD-000701,DRV-004,TRK-001,271.7,38.93,6.98,2024-12-09 04:56:00,2024-12-09 10:04:27.727728,False
TRP-000702,LD-000702,DRV-002,TRK-007,268.3,35.92,7.47,2024-12-10 04:55:00,2024-12-10 09:56:05.498822,True
TRP-000703,LD-000703,DRV-001,TRK-009,173.0,25.67,6.74,2024-12-10 06:06:00,2024-12-10 09:30:21.669178,True
TRP-000704,LD-000704,DRV-003,TRK-006,273.9,50.82,5.39,2024-12-10 05:50:00,2024-12-10 11:10:45.709068,True
TRP-000705,LD-000705,DRV-002,TRK-003,77.0,11.63,6.62,2024-12-10 09:27:00,2024-12-10 10:57:10.479676,True
TRP-000706,LD-000706,DRV-002,TRK-007,270.0,37.45,7.21,2024-12-11 08:01:00,2024-12-11 13:35:51.918297,True
TRP-000707,LD-000707,DRV-002,TRK-010,78.2,12.07,6.48,2024-12-11 05:31:00,2024-12-11 07:05:29.645795,True
TRP-000708,LD-000708,DRV-001,TRK-009,166.5,23.58,7.06,2024-12-11 08:42:00,2024-12-11 12:01:32.320481,False
TRP-000709,LD-000709,DRV-002,TRK-003,173.1,24.94,6.94,2024-12-11 08:00:00,2024-12-11 11:15:55.008515,True
TRP-000710,LD-000710,DRV-005,TRK-009,285.5,39.71,7.19,2024-12-11 09:25:00,2024-12-11 15:05:42.155886,True
TRP-000711,LD-000711,DRV-008,TRK-001,271.8,40.87,6.65,2024-12-12 07:11:00,2024-12-12 12:46:04.845580,True
TRP-000712,LD-000712,DRV-014,TRK-005,285.4,38.52,7.41,2024-12-12 06:29:00,2024-12-12 12:14:12.347018,True
TRP-000713,LD-000713,DRV-001,TRK-008,78.9,12.18,6.48,2024-12-12 05:38:00,2024-12-12 07:08:38.414976,True
TRP-000714,LD-000714,DRV-001,TRK-006,276.2,52.71,5.24,2024-12-12 07:49:00,2024-12-12 13:04:26.580768,False
TRP-000715,LD-000715,DRV-004,TRK-003,77.0,10.66,7.22,2024-12-12 09:31:00,2024-12-12 10:58:19.989634,True
TRP-000716,LD-000716,DRV-003,TRK-010,273.8,40.26,6.8,2024-12-12 04:27:00,2024-12-12 09:28:44.606063,True
TRP-000717,LD-000717,DRV-004,TRK-010,168.6,24.94,6.76,2024-12-13 07:08:00,2024-12-13 10:16:04.624067,True
TRP-000718,LD-000718,DRV-011,TRK-003,277.3,37.47,7.4,2024-12-13 08:26:00,2024-12-13 14:09:42.600725,True
TRP-000719,LD-000719,DRV-005,TRK-006,285.9,53.84,5.31,2024-12-13 05:41:00,2024-12-13 11:15:56.451459,False
TRP-000720,LD-000720,DRV-014,TRK-001,284.1,42.03,6.76,2024-12-13 04:20:00,2024-12-13 09:27:23.893033,True
TRP-000721,LD-000721,DRV-002,TRK-003,274.1,41.72,6.57,2024-12-13 07:07:00,2024-12-13 12:21:42.308250,True
TRP-000722,LD-000722,DRV-002,TRK-004,172.6,24.52,7.04,2024-12-14 06:59:00,2024-12-14 10:19:58.805391,True
TRP-000723,LD-000723,DRV-003,TRK-002,78.0,10.53,7.41,2024-12-14 04:59:00,2024-12-14 06:25:08.630214,True
TRP-000724,LD-000724,DRV-009,TRK-006,284.6,57.96,4.91,2024-12-14 06:57:00,2024-12-14 12:43:07.383205,True
TRP-000725,LD-000725,DRV-001,TRK-001,271.5,42.29,6.42,2024-12-14 07:12:00,2024-12-14 12:06:54.892296,True
TRP-000726,LD-000726,DRV-008,TRK-006,274.6,55.47,4.95,2024-12-14 07:58:00,2024-12-14 13:06:41.216651,False
TRP-000727,LD-000727,DRV-013,TRK-006,271.4,54.83,4.95,2024-12-14 09:00:00,2024-12-14 14:02:09.583031,True
TRP-000728,LD-000728,DRV-001,TRK-008,166.8,23.2,7.19,2024-12-16 04:00:00,2024-12-16 07:14:28.017631,True
TRP-000729,LD-000729,DRV-004,TRK-008,76.3,10.69,7.14,2024-12-16 04:28:00,2024-12-16 06:00:31.398634,True
TRP-000730,LD-000730,DRV-002,TRK-010,168.9,23.07,7.32,2024-12-16 06:38:00,2024-12-16 09:55:33.034561,True
TRP-000731,LD-000731,DRV-003,TRK-001,79.1,12.23,6.47,2024-12-16 07:05:00,2024-12-16 08:33:53.355288,True
TRP-000732,LD-000732,DRV-003,TRK-004,78.4,11.63,6.74,2024-12-17 09:12:00,2024-12-17 10:46:24.638353,True
TRP-000733,LD-000733,DRV-012,TRK-005,282.2,41.14,6.86,2024-12-17 04:55:00,2024-12-17 10:39:44.323803,True
TRP-000734,LD-000734,DRV-001,TRK-004,169.9,25.86,6.57,2024-12-17 08:17:00,2024-12-17 11:41:36.525466,True
TRP-000735,LD-000735,DRV-004,TRK-003,171.0,26.07,6.56,2024-12-17 08:31:00,2024-12-17 11:39:30.152074,True
TRP-000736,LD-000736,DRV-003,TRK-006,276.0,50.36,5.48,2024-12-17 04:01:00,2024-12-17 09:22:04.540616,True
TRP-000737,LD-000737,DRV-002,TRK-002,174.6,24.05,7.26,2024-12-18 08:58:00,2024-12-18 12:28:13.730065,True
TRP-000738,LD-000738,DRV-003,TRK-007,75.3,11.02,6.83,2024-12-18 05:50:00,2024-12-18 07:13:25.210019,True
TRP-000739,LD-000739,DRV-003,TRK-006,174.5,33.62,5.19,2024-12-18 06:38:00,2024-12-18 09:48:08.188919,True
TRP-000740,LD-000740,DRV-001,TRK-006,274.8,54.74,5.02,2024-12-18 06:01:00,2024-12-18 11:42:51.472340,True
TRP-000741,LD-000741,DRV-003,TRK-001,169.5,25.6,6.62,2024-12-18 08:29:00,2024-12-18 11:51:16.496267,True
TRP-000742,LD-000742,DRV-003,TRK-004,171.1,23.63,7.24,2024-12-18 09:18:00,2024-12-18 12:40:55.020175,True
TRP-000743,LD-000743,DRV-013,TRK-006,275.8,53.97,5.11,2024-12-18 04:26:00,2024-12-18 09:52:04.683509,True
TRP-000744,LD-000744,DRV-002,TRK-009,76.1,10.7,7.11,2024-12-19 08:01:00,2024-12-19 09:35:18.008362,True
TRP-000745,LD-000745,DRV-004,TRK-007,165.2,22.82,7.24,2024-12-19 07:01:00,2024-12-19 10:06:46.025406,True
TRP-000746,LD-000746,DRV-002,TRK-004,77.4,10.45,7.41,2024-12-19 09:39:00,2024-12-19 11:11:24.927073,True
TRP-000747,LD-000747,DRV-003,TRK-002,77.0,11.18,6.89,2024-12-19 09:42:00,2024-12-19 11:10:41.105197,True
TRP-000748,LD-000748,DRV-003,TRK-007,76.0,11.82,6.43,2024-12-19 04:13:00,2024-12-19 05:36:27.623307,True
TRP-000749,LD-000749,DRV-014,TRK-010,285.2,43.94,6.49,2024-12-19 04:56:00,2024-12-19 10:52:29.034862,True
TRP-000750,LD-000750,DRV-003,TRK-004,165.8,24.17,6.86,2024-12-20 04:19:00,2024-12-20 07:22:39.957253,True
TRP-000751,LD-000751,DRV-004,TRK-008,173.6,24.66,7.04,2024-12-20 08:17:00,2024-12-20 11:44:39.197335,True
TRP-000752,LD-000752,DRV-011,TRK-008,271.0,37.38,7.25,2024-12-20 06:45:00,2024-12-20 12:08:33.940630,True
TRP-000753,LD-000753,DRV-004,TRK-006,170.5,32.05,5.32,2024-12-20 05:45:00,2024-12-20 08:51:43.254229,True
TRP-000754,LD-000754,DRV-003,TRK-004,272.0,41.46,6.56,2024-12-20 09:48:00,2024-12-20 14:44:06.348787,True
TRP-000755,LD-000755,DRV-001,TRK-008,168.4,22.73,7.41,2024-12-20 09:09:00,2024-12-20 12:20:23.919133,True
TRP-000756,LD-000756,DRV-003,TRK-006,282.0,53.11,5.31,2024-12-21 06:31:00,2024-12-21 12:16:45.730219,False
TRP-000757,LD-000757,DRV-011,TRK-006,277.3,51.35,5.4,2024-12-21 05:45:00,2024-12-21 11:31:35.433904,False
TRP-000758,LD-000758,DRV-005,TRK-001,272.0,41.21,6.6,2024-12-21 09:04:00,2024-12-21 14:40:14.643021,True
TRP-000759,LD-000759,DRV-004,TRK-007,77.9,11.05,7.05,2024-12-21 09:31:00,2024-12-21 10:54:44.356079,True
TRP-000760,LD-000760,DRV-001,TRK-008,77.1,11.01,7.0,2024-12-22 04:15:00,2024-12-22 05:40:59.661264,True
TRP-000761,LD-000761,DRV-002,TRK-009,171.1,26.32,6.5,2024-12-22 09:08:00,2024-12-22 12:22:37.535200,True
TRP-000762,LD-000762,DRV-005,TRK-008,283.8,44.07,6.44,2024-12-22 08:21:00,2024-12-22 13:52:11.687182,True
TRP-000763,LD-000763,DRV-003,TRK-002,173.6,24.66,7.04,2024-12-22 07:14:00,2024-12-22 10:27:55.686913,True
TRP-000764,LD-000764,DRV-003,TRK-005,266.8,37.21,7.17,2024-12-23 04:04:00,2024-12-23 09:32:43.214743,True
TRP-000765,LD-000765,DRV-004,TRK-007,171.5,24.5,7.0,2024-12-23 08:16:00,2024-12-23 11:34:33.620365,False
TRP-000766,LD-000766,DRV-003,TRK-002,170.8,26.65,6.41,2024-12-23 05:20:00,2024-12-23 08:25:05.762194,True
TRP-000767,LD-000767,DRV-001,TRK-009,166.4,25.44,6.54,2024-12-23 08:09:00,2024-12-23 11:10:53.565925,True
TRP-000768,LD-000768,DRV-004,TRK-009,260.4,36.47,7.14,2024-12-23 06:25:00,2024-12-23 11:27:47.925385,True
TRP-000769,LD-000769,DRV-007,TRK-006,271.1,54.77,4.95,2024-12-24 05:49:00,2024-12-24 10:55:08.867674,True
TRP-000770,LD-000770,DRV-002,TRK-009,77.1,11.86,6.5,2024-12-24 07:21:00,2024-12-24 08:49:30.942224,True
TRP-000771,LD-000771,DRV-003,TRK-004,75.9,11.21,6.77,2024-12-24 09:26:00,2024-12-24 10:56:39.974450,True
TRP-000772,LD-000772,DRV-004,TRK-002,170.8,25.92,6.59,2024-12-24 09:46:00,2024-12-24 12:52:17.773666,True
TRP-000773,LD-000773,DRV-009,TRK-006,275.5,54.55,5.05,2024-12-24 04:16:00,2024-12-24 09:53:22.702524,True
TRP-000774,LD-000774,DRV-008,TRK-006,279.6,53.87,5.19,2024-12-24 07:20:00,2024-12-24 13:02:40.688862,True
TRP-000775,LD-000775,DRV-001,TRK-002,75.0,11.08,6.77,2024-12-25 08:46:00,2024-12-25 10:15:36.623470,True
TRP-000776,LD-000776,DRV-001,TRK-002,79.3,12.2,6.5,2024-12-25 09:39:00,2024-12-25 11:04:13.436691,True
TRP-000777,LD-000777,DRV-001,TRK-003,167.4,24.84,6.74,2024-12-25 08:55:00,2024-12-25 12:05:14.126939,True
TRP-000778,LD-000778,DRV-004,TRK-009,169.3,23.0,7.36,2024-12-25 06:20:00,2024-12-25 09:50:53.811016,True
TRP-000779,LD-000779,DRV-002,TRK-004,78.2,10.58,7.39,2024-12-26 07:38:00,2024-12-26 09:03:16.513312,False
TRP-000780,LD-000780,DRV-007,TRK-006,271.4,53.74,5.05,2024-12-26 05:17:00,2024-12-26 10:36:42.939189,False
TRP-000781,LD-000781,DRV-002,TRK-001,165.9,23.17,7.16,2024-12-26 04:16:00,2024-12-26 07:40:40.286904,False
TRP-000782,LD-000782,DRV-002,TRK-009,76.3,11.03,6.92,2024-12-27 07:57:00,2024-12-27 09:29:46.700832,True
TRP-000783,LD-000783,DRV-002,TRK-002,263.8,41.15,6.41,2024-12-27 05:49:00,2024-12-27 11:04:25.958781,True
TRP-000784,LD-000784,DRV-002,TRK-008,166.6,23.56,7.07,2024-12-27 04:04:00,2024-12-27 07:02:56.294260,True
TRP-000785,LD-000785,DRV-004,TRK-009,172.4,24.7,6.98,2024-12-27 07:10:00,2024-12-27 10:28:49.598672,True
TRP-000786,LD-000786,DRV-004,TRK-006,277.1,52.48,5.28,2024-12-28 05:28:00,2024-12-28 10:30:43.353033,False
TRP-000787,LD-000787,DRV-004,TRK-006,277.5,53.88,5.15,2024-12-28 04:15:00,2024-12-28 09:14:33.508199,False
TRP-000788,LD-000788,DRV-004,TRK-005,165.7,24.51,6.76,2024-12-28 06:59:00,2024-12-28 10:09:59.695208,True
TRP-000789,LD-000789,DRV-003,TRK-005,167.8,25.98,6.46,2024-12-28 08:37:00,2024-12-28 12:02:31.590351,True
TRP-000790,LD-000790,DRV-002,TRK-002,165.9,24.33,6.82,2024-12-28 07:14:00,2024-12-28 10:39:56.229527,True
TRP-000791,LD-000791,DRV-003,TRK-010,283.9,42.44,6.69,2024-12-28 07:50:00,2024-12-28 13:41:00.521608,True
TRP-000792,LD-000792,DRV-003,TRK-002,272.6,37.55,7.26,2024-12-28 05:14:00,2024-12-28 10:14:00.179989,True
TRP-000793,LD-000793,DRV-002,TRK-009,79.0,11.84,6.67,2024-12-29 05:59:00,2024-12-29 07:36:09.209347,True
TRP-000794,LD-000794,DRV-004,TRK-004,75.7,10.94,6.92,2024-12-29 04:21:00,2024-12-29 05:42:50.203724,True
TRP-000795,LD-000795,DRV-001,TRK-007,166.0,25.58,6.49,2024-12-30 09:00:00,2024-12-30 12:22:26.250123,True
TRP-000796,LD-000796,DRV-001,TRK-004,275.5,42.45,6.49,2024-12-30 04:39:00,2024-12-30 10:23:21.766111,False
TRP-000797,LD-000797,DRV-002,TRK-009,77.9,10.86,7.17,2024-12-30 04:31:00,2024-12-30 05:59:26.151076,True
TRP-000798,LD-000798,DRV-003,TRK-009,78.0,11.76,6.63,2024-12-30 07:09:00,2024-12-30 08:36:16.278009,True
TRP-000799,LD-000799,DRV-004,TRK-008,169.1,22.79,7.42,2024-12-31 09:42:00,2024-12-31 12:55:33.797863,True
TRP-000800,LD-000800,DRV-002,TRK-003,173.0,25.04,6.91,2024-12-31 07:50:00,2024-12-31 11:03:23.570640,True
TRP-000801,LD-000801,DRV-003,TRK-005,75.7,10.27,7.37,2024-12-31 05:32:00,2024-12-31 06:57:58.298486,False
TRP-000802,LD-000802,DRV-002,TRK-010,263.3,38.89,6.77,2024-12-31 09:54:00,2024-12-31 14:47:08.391652,True
TRP-000803,LD-000803,DRV-003,TRK-001,165.2,23.43,7.05,2024-12-31 04:30:00,2024-12-31 07:31:25.046579,True
TRP-000804,LD-000804,DRV-002,TRK-003,174.4,25.31,6.89,2025-01-01 07:00:00,2025-01-01 10:23:25.267292,False
TRP-000805,LD-000805,DRV-003,TRK-008,78.5,11.01,7.13,2025-01-01 07:37:00,2025-01-01 09:11:45.279759,True
TRP-000806,LD-000806,DRV-004,TRK-007,260.3,39.8,6.54,2025-01-01 09:46:00,2025-01-01 14:57:57.063521,True
TRP-000807,LD-000807,DRV-001,TRK-010,165.8,25.24,6.57,2025-01-01 04:54:00,2025-01-01 07:53:15.210348,False
TRP-000808,LD-000808,DRV-001,TRK-001,76.6,11.22,6.83,2025-01-02 05:34:00,2025-01-02 06:56:43.325304,True
TRP-000809,LD-000809,DRV-003,TRK-004,273.3,37.59,7.27,2025-01-02 07:06:00,2025-01-02 12:07:06.700597,True
TRP-000810,LD-000810,DRV-001,TRK-006,270.6,54.01,5.01,2025-01-02 08:22:00,2025-01-02 13:59:17.251889,True
TRP-000811,LD-000811,DRV-001,TRK-007,170.9,24.7,6.92,2025-01-02 08:35:00,2025-01-02 11:45:34.151253,True
TRP-000812,LD-000812,DRV-003,TRK-010,281.3,38.53,7.3,2025-01-02 05:17:00,2025-01-02 10:49:46.273520,True
TRP-000813,LD-000813,DRV-009,TRK-007,279.8,38.12,7.34,2025-01-03 06:07:00,2025-01-03 11:51:17.383315,True
TRP-000814,LD-000814,DRV-004,TRK-001,271.7,42.19,6.44,2025-01-03 07:05:00,2025-01-03 12:11:03.905389,True
TRP-000815,LD-000815,DRV-001,TRK-004,76.2,10.81,7.05,2025-01-03 08:57:00,2025-01-03 10:21:07.020808,True
TRP-000816,LD-000816,DRV-002,TRK-003,169.9,25.51,6.66,2025-01-03 07:13:00,2025-01-03 10:25:40.867654,True
TRP-000817,LD-000817,DRV-004,TRK-002,76.1,10.76,7.07,2025-01-03 04:07:00,2025-01-03 05:36:06.149343,True
TRP-000818,LD-000818,DRV-001,TRK-001,171.8,26.23,6.55,2025-01-03 05:17:00,2025-01-03 08:22:08.716568,True
TRP-000819,LD-000819,DRV-011,TRK-006,278.4,54.91,5.07,2025-01-04 09:12:00,2025-01-04 14:16:28.365886,True
TRP-000820,LD-000820,DRV-001,TRK-001,271.7,38.93,6.98,2025-01-04 05:26:00,2025-01-04 10:59:29.274373,True
TRP-000821,LD-000821,DRV-014,TRK-006,274.5,52.89,5.19,2025-01-04 07:17:00,2025-01-04 12:51:11.267963,True
TRP-000822,LD-000822,DRV-003,TRK-008,78.9,11.32,6.97,2025-01-04 06:47:00,2025-01-04 08:19:24.438103,True
TRP-000823,LD-000823,DRV-004,TRK-008,170.6,26.66,6.4,2025-01-06 05:11:00,2025-01-06 08:40:27.802954,True
TRP-000824,LD-000824,DRV-001,TRK-003,173.5,25.55,6.79,2025-01-06 05:34:00,2025-01-06 08:59:27.445012,True
TRP-000825,LD-000825,DRV-001,TRK-010,166.0,22.16,7.49,2025-01-06 08:28:00,2025-01-06 11:33:18.667493,True
TRP-000826,LD-000826,DRV-003,TRK-002,272.3,38.96,6.99,2025-01-06 09:48:00,2025-01-06 15:15:13.212153,True
TRP-000827,LD-000827,DRV-003,TRK-010,165.0,23.01,7.17,2025-01-07 06:48:00,2025-01-07 09:59:47.424920,True
TRP-000828,LD-000828,DRV-004,TRK-002,165.6,24.03,6.89,2025-01-07 08:08:00,2025-01-07 11:33:55.154178,True
TRP-000829,LD-000829,DRV-002,TRK-004,265.8,38.03,6.99,2025-01-07 09:53:00,2025-01-07 14:42:12.637245,True
TRP-000830,LD-000830,DRV-002,TRK-005,174.4,25.39,6.87,2025-01-07 08:53:00,2025-01-07 12:05:30.150699,True
TRP-000831,LD-000831,DRV-001,TRK-008,263.6,36.76,7.17,2025-01-07 04:35:00,2025-01-07 09:40:07.471974,False
TRP-000832,LD-000832,DRV-006,TRK-006,278.9,51.65,5.4,2025-01-08 04:27:00,2025-01-08 09:49:16.698014,False
TRP-000833,LD-000833,DRV-013,TRK-003,275.2,41.82,6.58,2025-01-08 06:54:00,2025-01-08 12:19:40.268826,True
TRP-000834,LD-000834,DRV-001,TRK-010,77.0,10.43,7.38,2025-01-08 09:23:00,2025-01-08 10:58:20.419969,True
TRP-000835,LD-000835,DRV-003,TRK-003,264.1,40.69,6.49,2025-01-08 05:38:00,2025-01-08 10:35:02.801624,True
TRP-000836,LD-000836,DRV-001,TRK-001,260.0,38.86,6.69,2025-01-09 05:24:00,2025-01-09 10:31:18.692920,True
TRP-000837,LD-000837,DRV-005,TRK-006,276.0,55.98,4.93,2025-01-09 06:52:00,2025-01-09 12:27:28.890824,True
TRP-000838,LD-000838,DRV-005,TRK-010,75.8,11.72,6.47,2025-01-09 06:51:00,2025-01-09 08:25:00.826125,True
TRP-000839,LD-000839,DRV-004,TRK-006,169.9,31.12,5.46,2025-01-09 08:12:00,2025-01-09 11:31:47.134851,True
TRP-000840,LD-000840,DRV-005,TRK-006,282.3,56.69,4.98,2025-01-09 09:46:00,2025-01-09 14:55:18.694672,True
TRP-000841,LD-000841,DRV-003,TRK-004,78.9,12.23,6.45,2025-01-09 07:50:00,2025-01-09 09:24:59.879496,True
TRP-000842,LD-000842,DRV-005,TRK-006,282.5,52.9,5.34,2025-01-10 06:15:00,2025-01-10 11:38:10.367390,True
TRP-000843,LD-000843,DRV-003,TRK-001,167.4,22.59,7.41,2025-01-10 05:48:00,2025-01-10 08:51:59.081066,True
TRP-000844,LD-000844,DRV-005,TRK-006,279.8,55.74,5.02,2025-01-10 08:05:00,2025-01-10 13:21:28.448231,True
TRP-000845,LD-000845,DRV-005,TRK-010,271.9,39.12,6.95,2025-01-10 06:24:00,2025-01-10 11:58:33.637649,False
TRP-000846,LD-000846,DRV-005,TRK-006,274.0,53.41,5.13,2025-01-10 07:40:00,2025-01-10 12:46:35.191544,True
TRP-000847,LD-000847,DRV-005,TRK-007,275.0,42.44,6.48,2025-01-10 04:55:00,2025-01-10 10:11:02.723200,True
TRP-000848,LD-000848,DRV-005,TRK-009,271.2,39.3,6.9,2025-01-11 06:21:00,2025-01-11 11:37:54.472655,True
TRP-000849,LD-000849,DRV-004,TRK-004,79.2,11.53,6.87,2025-01-11 09:02:00,2025-01-11 10:33:06.811683,True
TRP-000850,LD-000850,DRV-005,TRK-006,276.3,52.03,5.31,2025-01-11 04:20:00,2025-01-11 09:18:34.907781,True
TRP-000851,LD-000851,DRV-004,TRK-007,269.8,38.93,6.93,2025-01-11 08:41:00,2025-01-11 13:34:09.488557,True
TRP-000852,LD-000852,DRV-005,TRK-007,78.3,11.22,6.98,2025-01-12 07:02:00,2025-01-12 08:36:32.122124,True
TRP-000853,LD-000853,DRV-001,TRK-007,272.5,40.61,6.71,2025-01-12 05:59:00,2025-01-12 11:38:43.913115,False
TRP-000854,LD-000854,DRV-003,TRK-002,77.6,10.93,7.1,2025-01-13 08:15:00,2025-01-13 09:49:40.882893,True
TRP-000855,LD-000855,DRV-003,TRK-009,172.7,23.82,7.25,2025-01-13 07:25:00,2025-01-13 10:42:19.732594,False
TRP-000856,LD-000856,DRV-005,TRK-006,278.4,55.35,5.03,2025-01-13 09:42:00,2025-01-13 14:58:14.917921,True
TRP-000857,LD-000857,DRV-005,TRK-002,269.5,39.75,6.78,2025-01-13 08:51:00,2025-01-13 13:46:07.037607,True
TRP-000858,LD-000858,DRV-001,TRK-009,77.5,10.63,7.29,2025-01-13 04:43:00,2025-01-13 06:08:05.690214,True
TRP-000859,LD-000859,DRV-003,TRK-007,78.8,11.76,6.7,2025-01-14 04:54:00,2025-01-14 06:32:01.129434,False
TRP-000860,LD-000860,DRV-005,TRK-010,278.2,42.93,6.48,2025-01-14 09:12:00,2025-01-14 14:18:11.622523,True
TRP-000861,LD-000861,DRV-005,TRK-007,270.9,39.55,6.85,2025-01-14 05:55:00,2025-01-14 11:01:28.161294,True
TRP-000862,LD-000862,DRV-004,TRK-007,166.6,23.17,7.19,2025-01-14 07:56:00,2025-01-14 11:19:30.633668,True
TRP-000863,LD-000863,DRV-005,TRK-010,282.5,42.23,6.69,2025-01-14 07:59:00,2025-01-14 13:23:45.800370,True
TRP-000864,LD-000864,DRV-004,TRK-004,170.4,26.26,6.49,2025-01-14 04:13:00,2025-01-14 07:19:34.903392,True
TRP-000865,LD-000865,DRV-003,TRK-005,75.6,10.88,6.95,2025-01-14 08:22:00,2025-01-14 09:50:55.649435,True
TRP-000866,LD-000866,DRV-004,TRK-009,264.3,35.29,7.49,2025-01-15 05:28:00,2025-01-15 10:47:27.945595,True
TRP-000867,LD-000867,DRV-002,TRK-001,171.3,23.24,7.37,2025-01-15 08:34:00,2025-01-15 11:42:10.662893,True
TRP-000868,LD-000868,DRV-002,TRK-009,173.7,23.7,7.33,2025-01-15 05:34:00,2025-01-15 08:48:58.664770,True
TRP-000869,LD-000869,DRV-004,TRK-002,171.9,25.13,6.84,2025-01-15 07:15:00,2025-01-15 10:21:50.361823,True
TRP-000870,LD-000870,DRV-004,TRK-002,171.7,24.08,7.13,2025-01-15 04:49:00,2025-01-15 08:12:16.429006,False
TRP-000871,LD-000871,DRV-004,TRK-007,172.5,23.15,7.45,2025-01-15 08:37:00,2025-01-15 11:54:59.693476,True
TRP-000872,LD-000872,DRV-005,TRK-010,78.2,11.71,6.68,2025-01-15 06:41:00,2025-01-15 08:16:40.630978,True
TRP-000873,LD-000873,DRV-005,TRK-003,169.0,24.74,6.83,2025-01-16 05:34:00,2025-01-16 08:41:14.864005,True
TRP-000874,LD-000874,DRV-004,TRK-007,170.0,23.64,7.19,2025-01-16 05:53:00,2025-01-16 08:59:33.885553,True
TRP-000875,LD-000875,DRV-003,TRK-009,75.2,11.22,6.7,2025-01-16 04:42:00,2025-01-16 06:03:48.105919,True
TRP-000876,LD-000876,DRV-005,TRK-006,274.3,54.75,5.01,2025-01-16 08:25:00,2025-01-16 13:43:25.556826,True
TRP-000877,LD-000877,DRV-005,TRK-010,174.5,23.52,7.42,2025-01-17 04:21:00,2025-01-17 07:45:20.142550,True
TRP-000878,LD-000878,DRV-002,TRK-009,265.4,37.54,7.07,2025-01-17 09:23:00,2025-01-17 14:49:11.563438,True
TRP-000879,LD-000879,DRV-005,TRK-010,265.1,37.5,7.07,2025-01-17 07:49:00,2025-01-17 12:46:38.257399,True
TRP-000880,LD-000880,DRV-005,TRK-006,279.4,55.22,5.06,2025-01-17 04:05:00,2025-01-17 09:11:25.441989,True
TRP-000881,LD-000881,DRV-005,TRK-005,283.2,40.92,6.92,2025-01-17 08:06:00,2025-01-17 13:46:29.137447,True
TRP-000882,LD-000882,DRV-005,TRK-004,79.3,12.14,6.53,2025-01-18 08:33:00,2025-01-18 10:04:52.995370,True
TRP-000883,LD-000883,DRV-003,TRK-006,76.8,14.14,5.43,2025-01-18 06:35:00,2025-01-18 07:59:35.562223,True
TRP-000884,LD-000884,DRV-003,TRK-002,77.3,10.33,7.48,2025-01-18 09:17:00,2025-01-18 10:45:37.710086,True
